"Step","baseline 8c1 dim 512 - train/lm_loss","baseline 8c1 dim 512 - train/lm_loss__MIN","baseline 8c1 dim 512 - train/lm_loss__MAX","default vector 8c1 ema dim 512 - train/lm_loss","default vector 8c1 ema dim 512 - train/lm_loss__MIN","default vector 8c1 ema dim 512 - train/lm_loss__MAX"
"1279","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1280","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1281","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1282","3.890625","3.890625","3.890625","3.890625","3.890625","3.890625"
"1283","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1284","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1285","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1286","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1287","3.90625","3.90625","3.90625","3.890625","3.890625","3.890625"
"1288","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1289","3.90625","3.90625","3.90625","3.890625","3.890625","3.890625"
"1290","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1291","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1292","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1293","3.9375","3.9375","3.9375","3.90625","3.90625","3.90625"
"1294","3.90625","3.90625","3.90625","3.859375","3.859375","3.859375"
"1295","3.90625","3.90625","3.90625","3.890625","3.890625","3.890625"
"1296","3.890625","3.890625","3.890625","3.890625","3.890625","3.890625"
"1297","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1298","3.875","3.875","3.875","3.875","3.875","3.875"
"1299","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1300","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1301","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1302","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1303","3.921875","3.921875","3.921875","3.890625","3.890625","3.890625"
"1304","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1305","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1306","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1307","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1308","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1309","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1310","3.875","3.875","3.875","3.875","3.875","3.875"
"1311","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1312","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1313","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1314","3.90625","3.90625","3.90625","3.890625","3.890625","3.890625"
"1315","3.921875","3.921875","3.921875","3.90625","3.90625","3.90625"
"1316","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1317","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1318","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1319","3.875","3.875","3.875","3.875","3.875","3.875"
"1320","3.875","3.875","3.875","3.875","3.875","3.875"
"1321","3.921875","3.921875","3.921875","3.890625","3.890625","3.890625"
"1322","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1323","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1324","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1325","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1326","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1327","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1328","3.90625","3.90625","3.90625","3.90625","3.90625","3.90625"
"1329","3.875","3.875","3.875","3.875","3.875","3.875"
"1330","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1331","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1332","3.875","3.875","3.875","3.875","3.875","3.875"
"1333","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1334","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1335","3.875","3.875","3.875","3.875","3.875","3.875"
"1336","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1337","3.875","3.875","3.875","3.875","3.875","3.875"
"1338","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1339","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1340","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1341","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1342","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1343","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1344","3.90625","3.90625","3.90625","3.859375","3.859375","3.859375"
"1345","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1346","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1347","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1348","3.90625","3.90625","3.90625","3.875","3.875","3.875"
"1349","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1350","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1351","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1352","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1353","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1354","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1355","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1356","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1357","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1358","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1359","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1360","3.875","3.875","3.875","3.875","3.875","3.875"
"1361","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1362","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1363","3.875","3.875","3.875","3.875","3.875","3.875"
"1364","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1365","3.875","3.875","3.875","3.828125","3.828125","3.828125"
"1366","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1367","3.875","3.875","3.875","3.875","3.875","3.875"
"1368","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1369","3.875","3.875","3.875","3.875","3.875","3.875"
"1370","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1371","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1372","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1373","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1374","3.875","3.875","3.875","3.875","3.875","3.875"
"1375","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1376","3.90625","3.90625","3.90625","3.859375","3.859375","3.859375"
"1377","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1378","3.890625","3.890625","3.890625","3.859375","3.859375","3.859375"
"1379","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1380","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1381","3.890625","3.890625","3.890625","3.875","3.875","3.875"
"1382","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1383","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1384","3.875","3.875","3.875","3.875","3.875","3.875"
"1385","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1386","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1387","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1388","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1389","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1390","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1391","3.875","3.875","3.875","3.875","3.875","3.875"
"1392","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1393","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1394","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1395","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1396","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1397","3.875","3.875","3.875","3.875","3.875","3.875"
"1398","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1399","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1400","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1401","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1402","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1403","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1404","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1405","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1406","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1407","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1408","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1409","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1410","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1411","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1412","3.859375","3.859375","3.859375","3.8125","3.8125","3.8125"
"1413","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1414","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1415","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1416","3.875","3.875","3.875","3.859375","3.859375","3.859375"
"1417","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1418","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1419","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1420","3.859375","3.859375","3.859375","3.859375","3.859375","3.859375"
"1421","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1422","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1423","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1424","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1425","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1426","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1427","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1428","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1429","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1430","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1431","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1432","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1433","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1434","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1435","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1436","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1437","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1438","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1439","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1440","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1441","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1442","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1443","3.84375","3.84375","3.84375","3.796875","3.796875","3.796875"
"1444","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1445","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1446","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1447","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1448","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1449","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1450","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1451","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1452","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1453","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1454","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1455","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1456","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1457","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1458","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1459","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1460","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1461","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1462","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1463","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1464","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1465","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1466","3.796875","3.796875","3.796875","3.796875","3.796875","3.796875"
"1467","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1468","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1469","3.875","3.875","3.875","3.84375","3.84375","3.84375"
"1470","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1471","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1472","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1473","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1474","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1475","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1476","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1477","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1478","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1479","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1480","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1481","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1482","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1483","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1484","3.796875","3.796875","3.796875","3.78125","3.78125","3.78125"
"1485","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1486","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1487","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1488","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1489","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1490","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1491","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1492","3.84375","3.84375","3.84375","3.796875","3.796875","3.796875"
"1493","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1494","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1495","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1496","3.875","3.875","3.875","3.828125","3.828125","3.828125"
"1497","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1498","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1499","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1500","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1501","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1502","3.8125","3.8125","3.8125","3.8125","3.8125","3.8125"
"1503","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1504","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1505","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1506","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1507","3.875","3.875","3.875","3.8125","3.8125","3.8125"
"1508","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1509","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1510","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1511","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1512","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1513","3.828125","3.828125","3.828125","3.8125","3.8125","3.8125"
"1514","3.859375","3.859375","3.859375","3.84375","3.84375","3.84375"
"1515","3.8125","3.8125","3.8125","3.78125","3.78125","3.78125"
"1516","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1517","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1518","3.8125","3.8125","3.8125","3.765625","3.765625","3.765625"
"1519","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1520","3.78125","3.78125","3.78125","3.765625","3.765625","3.765625"
"1521","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1522","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1523","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1524","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1525","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1526","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1527","3.8125","3.8125","3.8125","3.8125","3.8125","3.8125"
"1528","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1529","3.84375","3.84375","3.84375","3.8125","3.8125","3.8125"
"1530","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1531","3.796875","3.796875","3.796875","3.78125","3.78125","3.78125"
"1532","3.8125","3.8125","3.8125","3.78125","3.78125","3.78125"
"1533","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1534","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1535","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1536","3.84375","3.84375","3.84375","3.84375","3.84375","3.84375"
"1537","3.828125","3.828125","3.828125","3.828125","3.828125","3.828125"
"1538","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1539","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1540","3.8125","3.8125","3.8125","3.78125","3.78125","3.78125"
"1541","3.859375","3.859375","3.859375","3.828125","3.828125","3.828125"
"1542","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1543","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1544","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1545","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1546","3.8125","3.8125","3.8125","3.796875","3.796875","3.796875"
"1547","3.8125","3.8125","3.8125","3.765625","3.765625","3.765625"
"1548","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1549","3.8125","3.8125","3.8125","3.78125","3.78125","3.78125"
"1550","3.84375","3.84375","3.84375","3.828125","3.828125","3.828125"
"1551","3.796875","3.796875","3.796875","3.765625","3.765625","3.765625"
"1552","3.796875","3.796875","3.796875","3.765625","3.765625","3.765625"
"1553","3.828125","3.828125","3.828125","3.796875","3.796875","3.796875"
"1554","3.796875","3.796875","3.796875","3.78125","3.78125","3.78125"
