"Step","default vector 8c1 ema zero init - train/lm_loss","default vector 8c1 ema zero init - train/lm_loss__MIN","default vector 8c1 ema zero init - train/lm_loss__MAX","baseline 8c1 - train/lm_loss","baseline 8c1 - train/lm_loss__MIN","baseline 8c1 - train/lm_loss__MAX"
"4235","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"4236","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"4237","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4238","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4239","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4240","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4241","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4242","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4243","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4244","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4245","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4246","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4247","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4248","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4249","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4250","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4251","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4252","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4253","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4254","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4255","3.109375","3.109375","3.109375","3.140625","3.140625","3.140625"
"4256","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4257","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4258","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4259","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4260","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4261","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4262","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4263","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4264","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4265","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4266","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4267","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4268","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4269","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4270","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4271","3.171875","3.171875","3.171875","3.203125","3.203125","3.203125"
"4272","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4273","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4274","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4275","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4276","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4277","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4278","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4279","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4280","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4281","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4282","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4283","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4284","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4285","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4286","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4287","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4288","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4289","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4290","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4291","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4292","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4293","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4294","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4295","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4296","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4297","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4298","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4299","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4300","3.171875","3.171875","3.171875","3.203125","3.203125","3.203125"
"4301","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4302","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4303","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4304","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4305","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4306","3.1875","3.1875","3.1875","3.203125","3.203125","3.203125"
"4307","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4308","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4309","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4310","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4311","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4312","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"4313","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4314","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4315","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4316","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4317","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4318","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4319","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4320","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4321","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4322","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4323","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4324","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4325","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4326","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4327","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4328","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4329","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4330","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4331","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4332","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4333","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4334","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4335","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4336","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4337","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4338","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4339","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4340","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4341","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4342","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4343","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4344","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4345","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4346","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4347","3.1875","3.1875","3.1875","3.203125","3.203125","3.203125"
"4348","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4349","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4350","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4351","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4352","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4353","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4354","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4355","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4356","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4357","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4358","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4359","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4360","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4361","3.125","3.125","3.125","3.125","3.125","3.125"
"4362","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4363","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4364","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4365","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4366","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4367","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4368","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4369","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4370","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4371","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4372","3.171875","3.171875","3.171875","3.203125","3.203125","3.203125"
"4373","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4374","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4375","3.140625","3.140625","3.140625","3.1875","3.1875","3.1875"
"4376","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4377","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4378","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4379","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4380","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4381","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4382","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4383","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4384","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4385","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4386","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4387","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4388","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4389","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4390","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4391","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4392","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4393","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4394","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4395","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4396","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4397","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4398","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4399","3.125","3.125","3.125","3.125","3.125","3.125"
"4400","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4401","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4402","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4403","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4404","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4405","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4406","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4407","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4408","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4409","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4410","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4411","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4412","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4413","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4414","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4415","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4416","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4417","3.125","3.125","3.125","3.125","3.125","3.125"
"4418","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4419","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4420","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4421","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4422","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4423","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4424","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4425","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4426","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4427","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4428","3.109375","3.109375","3.109375","3.140625","3.140625","3.140625"
"4429","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4430","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4431","3.09375","3.09375","3.09375","3.125","3.125","3.125"
"4432","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4433","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4434","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4435","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4436","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4437","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4438","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4439","3.109375","3.109375","3.109375","3.140625","3.140625","3.140625"
"4440","3.125","3.125","3.125","3.125","3.125","3.125"
"4441","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4442","3.171875","3.171875","3.171875","3.1875","3.1875","3.1875"
"4443","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4444","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4445","3.1875","3.1875","3.1875","3.1875","3.1875","3.1875"
"4446","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4447","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4448","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4449","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4450","3.109375","3.109375","3.109375","3.140625","3.140625","3.140625"
"4451","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4452","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4453","3.09375","3.09375","3.09375","3.140625","3.140625","3.140625"
"4454","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4455","3.125","3.125","3.125","3.125","3.125","3.125"
"4456","3.125","3.125","3.125","3.125","3.125","3.125"
"4457","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4458","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4459","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4460","3.125","3.125","3.125","3.125","3.125","3.125"
"4461","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4462","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4463","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4464","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4465","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4466","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4467","3.171875","3.171875","3.171875","3.203125","3.203125","3.203125"
"4468","3.15625","3.15625","3.15625","3.15625","3.15625","3.15625"
"4469","3.125","3.125","3.125","3.15625","3.15625","3.15625"
"4470","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4471","3.15625","3.15625","3.15625","3.1875","3.1875","3.1875"
"4472","3.09375","3.09375","3.09375","3.140625","3.140625","3.140625"
"4473","3.140625","3.140625","3.140625","3.140625","3.140625","3.140625"
"4474","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4475","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4476","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4477","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4478","3.125","3.125","3.125","3.140625","3.140625","3.140625"
"4479","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4480","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4481","3.140625","3.140625","3.140625","3.15625","3.15625","3.15625"
"4482","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4483","3.125","3.125","3.125","3.171875","3.171875","3.171875"
"4484","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4485","3.140625","3.140625","3.140625","3.171875","3.171875","3.171875"
"4486","3.15625","3.15625","3.15625","3.171875","3.171875","3.171875"
"4487","3.171875","3.171875","3.171875","3.171875","3.171875","3.171875"
"4488","3.125","3.125","3.125","3.140625","3.140625","3.140625"
